op_index,task_name,task_args,trial,costs,all_cost,best_cost,best_all_cost,cmp
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",520,0.00486956040625,1.4128119945526123,0.001659605028846154,1.4397437572479248,0.8318396356572684
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",521,0.00579897796875,1.589460849761963,0.001659605028846154,1.4397437572479248,0.804551207371762
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",522,0.00873516485,1.2474842071533203,0.001659605028846154,1.4397437572479248,0.7405512253214075
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",523,0.0048912160625,1.2955021858215332,0.001659605028846154,1.4397437572479248,0.8311464366271585
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",524,0.0073439660624999995,1.5614237785339355,0.001659605028846154,1.4397437572479248,0.7676521507366963
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",525,0.007287730468750001,1.6198627948760986,0.001659605028846154,1.4397437572479248,0.7688530013663868
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",526,0.00656413728125,1.55110764503479,0.001659605028846154,1.4397437572479248,0.7851892331785069
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",527,0.01006671755,1.373098373413086,0.001659605028846154,1.4397437572479248,0.7183868788687202
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",528,0.0035273024000000005,1.458533525466919,0.001659605028846154,1.4397437572479248,0.8822163632093231
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",529,0.0050079743125,1.341447353363037,0.001659605028846154,1.4397437572479248,0.8274610904169266
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",530,0.0037792707317073166,1.246072769165039,0.001659605028846154,1.4397437572479248,0.871437456236687
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",531,0.006093202749999999,1.4708747863769531,0.001659605028846154,1.4397437572479248,0.7968194781315687
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",532,0.00922550925,1.2928740978240967,0.001659605028846154,1.4397437572479248,0.7320191088835053
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",533,0.0030060259056603777,1.293062686920166,0.001659605028846154,1.4397437572479248,0.9071984111796433
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",534,0.0061018341874999995,1.4652037620544434,0.001659605028846154,1.4397437572479248,0.7965983365891057
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",535,0.004085180128205129,1.330834150314331,0.001659605028846154,1.4397437572479248,0.8592780086823317
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",536,0.005584533406250001,1.345797061920166,0.001659605028846154,1.4397437572479248,0.8104377518010656
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",537,0.006682280375,1.4519307613372803,0.001659605028846154,1.4397437572479248,0.7824025239042226
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",538,0.009883829350000001,1.347266435623169,0.001659605028846154,1.4397437572479248,0.7212511445393694
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",539,0.00918140905,1.2274177074432373,0.001659605028846154,1.4397437572479248,0.7327676756758771
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",540,0.049234573399999995,4.2214438915252686,0.001659605028846154,1.4397437572479248,0.47040721275871733
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",541,0.0111355617,1.46457839012146,0.001659605028846154,1.4397437572479248,0.7026227350097102
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",542,0.004012566615384615,1.3360228538513184,0.001659605028846154,1.4397437572479248,0.8620797959006146
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",543,0.004773388333333334,1.380274772644043,0.001659605028846154,1.4397437572479248,0.8349558245173602
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",545,0.004279788108108108,1.2510156631469727,0.001659605028846154,1.4397437572479248,0.8520078318949591
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",546,0.004431025057142857,1.5282227993011475,0.001659605028846154,1.4397437572479248,0.8465826649874195
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",547,0.003929508625,1.398693561553955,0.001659605028846154,1.4397437572479248,0.86534743066091
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",548,0.0039846235,1.263380765914917,0.001659605028846154,1.4397437572479248,0.8631715112659937
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",549,0.00550764221875,1.3550467491149902,0.001659605028846154,1.4397437572479248,0.8126036450085464
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",550,0.0051716319375,1.339003562927246,0.001659605028846154,1.4397437572479248,0.8224375148654399
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",552,0.00665039003125,1.6105067729949951,0.001659605028846154,1.4397437572479248,0.7831498551450387
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",553,0.008343719749999999,1.2605321407318115,0.001659605028846154,1.4397437572479248,0.747713610517165
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",554,0.0088931282,1.2432811260223389,0.001659605028846154,1.4397437572479248,0.7377514192552305
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",555,0.013420262050000001,1.5103681087493896,0.001659605028846154,1.4397437572479248,0.6734684163795683
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",556,0.035649738400000006,3.140949010848999,0.001659605028846154,1.4397437572479248,0.5208439289901007
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",557,0.0071137695937499995,1.571232557296753,0.001659605028846154,1.4397437572479248,0.7726272910393714
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",558,0.01208207795,1.4215900897979736,0.001659605028846154,1.4397437572479248,0.6898782871055928
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",559,0.0117687911,1.3967857360839844,0.001659605028846154,1.4397437572479248,0.6939825312640981
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",560,0.01182554965,1.440077543258667,0.001659605028846154,1.4397437572479248,0.6932309178290582
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",561,0.017598828900000002,1.9581778049468994,0.001659605028846154,1.4397437572479248,0.6311220229745098
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",562,0.0033408423191489357,1.3521676063537598,0.001659605028846154,1.4397437572479248,0.8907008077349562
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",563,0.016401521600000003,1.7067618370056152,0.001659605028846154,1.4397437572479248,0.6421291024569438
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",564,0.04913770605,4.029061794281006,0.001659605028846154,1.4397437572479248,0.47071487562114767
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",565,0.006691549375,1.5183520317077637,0.001659605028846154,1.4397437572479248,0.7821859792767358
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",566,0.00674095984375,1.4980273246765137,0.001659605028846154,1.4397437572479248,0.781036677607775
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",567,0.00882998995,1.2191369533538818,0.001659605028846154,1.4397437572479248,0.7388644944304519
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",568,0.0064108757499999995,1.5597469806671143,0.001659605028846154,1.4397437572479248,0.7888799932110286
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",569,0.003889424536585366,1.3705968856811523,0.001659605028846154,1.4397437572479248,0.8669491948035942
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",572,0.00458173955882353,1.3736116886138916,0.001659605028846154,1.4397437572479248,0.8413574068362863
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",573,0.04482952785,3.9885611534118652,0.001659605028846154,1.4397437572479248,0.4850496889651221
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",574,0.00517415959375,1.2683560848236084,0.001659605028846154,1.4397437572479248,0.8223611797179693
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",575,0.0315150186,2.9378106594085693,0.001659605028846154,1.4397437572479248,0.5401025156326869
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",577,0.03559470855000001,3.09796142578125,0.001659605028846154,1.4397437572479248,0.5210852625102903
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",578,0.00721585046875,1.5216667652130127,0.001659605028846154,1.4397437572479248,0.7704014850487083
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",579,0.0036232142727272727,1.3610477447509766,0.001659605028846154,1.4397437572479248,0.8780252321019868
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",580,0.0038533338048780483,1.299828052520752,0.001659605028846154,1.4397437572479248,0.8684055703544631
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",581,0.0141942194,1.5135200023651123,0.001659605028846154,1.4397437572479248,0.6647092224128316
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",601,0.0028190180365853658,1.838951826095581,0.001659605028846154,1.4397437572479248,0.9172325521818492
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",602,0.004382286972222222,1.3401837348937988,0.001659605028846154,1.4397437572479248,0.8483105068543408
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",603,0.004686515911764706,1.345503807067871,0.001659605028846154,1.4397437572479248,0.8378251356793124
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",604,0.03657088465,3.2994191646575928,0.001659605028846154,1.4397437572479248,0.5168586276838409
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",605,0.00314691532,1.3668451309204102,0.001659605028846154,1.4397437572479248,0.9000428818118312
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",606,0.00634169771875,1.490156888961792,0.001659605028846154,1.4397437572479248,0.7905748963181054
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",607,0.031244975950000003,2.8192946910858154,0.001659605028846154,1.4397437572479248,0.5414468967256761
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",608,0.0295750304,3.4311933517456055,0.001659605028846154,1.4397437572479248,0.5500278448191465
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",609,0.026217078099999996,2.785310983657837,0.001659605028846154,1.4397437572479248,0.5688555430822538
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",610,0.0356706389,3.0896859169006348,0.001659605028846154,1.4397437572479248,0.5207523674038241
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",611,0.02722746415,3.0577073097229004,0.001659605028846154,1.4397437572479248,0.56294801247824
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",612,0.007144817625,1.5079054832458496,0.001659605028846154,1.4397437572479248,0.7719469471184253
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",613,0.0314519078,3.186769723892212,0.001659605028846154,1.4397437572479248,0.5404156722462701
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",616,0.00662230859375,1.476491928100586,0.001659605028846154,1.4397437572479248,0.7838109001110941
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",617,0.007096687125,1.5809106826782227,0.001659605028846154,1.4397437572479248,0.7730028802082799
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",626,0.00866104265,1.296565294265747,0.001659605028846154,1.4397437572479248,0.7418824967206392
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",627,0.02768396435,2.9582247734069824,0.001659605028846154,1.4397437572479248,0.5603504949463368
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",628,0.003326416404255319,1.3862299919128418,0.001659605028846154,1.4397437572479248,0.8913768393197523
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",629,0.038072098,3.800015926361084,0.001659605028846154,1.4397437572479248,0.5105739609772654
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",631,0.0286186675,2.8710553646087646,0.001659605028846154,1.4397437572479248,0.5551630301221998
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",632,0.008695649199999999,1.2166574001312256,0.001659605028846154,1.4397437572479248,0.7412595338255267
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",633,0.0073589725,1.5953905582427979,0.001659605028846154,1.4397437572479248,0.7673332585607152
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",639,0.02835096755,2.6925346851348877,0.001659605028846154,1.4397437572479248,0.5566312067328624
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",641,0.004067441081081081,1.6477210521697998,0.001659605028846154,1.4397437572479248,0.8599578443720791
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",642,0.005365453125,1.5341448783874512,0.001659605028846154,1.4397437572479248,0.8166897366268185
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",643,0.004367156885714286,1.3872654438018799,0.001659605028846154,1.4397437572479248,0.8488508027234938
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",644,0.0035730775909090908,1.3254601955413818,0.001659605028846154,1.4397437572479248,0.880202060014898
1,dense_large_batch.gpu,"(('TENSOR', (128, 3072), 'float32'), ('TENSOR', (768, 3072), 'float32'), None, 'float32')",645,0.0029558573888888886,1.3824563026428223,0.001659605028846154,1.4397437572479248,0.9098276394540646
